dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
2016-03-10 12:51:14,Skoda_Fabia_Bj.2011_mit_Klima,privat,Angebot,4999,test,kleinwagen,2011,manuell,0,fabia,125000,3,benzin,skoda,nein,2016-03-10 00:00:00,0,34587,2016-03-14 08:45:25
2016-03-19 16:47:57,Ford_Ka_Gruen_Metallic_als_Ersatzteillager_/_Bastlerfahrzeug,privat,Angebot,250,test,,2017,manuell,59,ka,125000,4,benzin,ford,ja,2016-03-19 00:00:00,0,78120,2016-04-01 05:44:27
2016-03-10 20:46:48,Volkswagen_Polo_1.4,privat,Angebot,2799,test,kleinwagen,2001,manuell,75,polo,90000,12,benzin,volkswagen,nein,2016-03-10 00:00:00,0,25421,2016-03-20 11:16:15
2016-03-24 17:49:49,Verkaufe_meinen_Treuen_Wagen,privat,Angebot,1200,control,limousine,2000,manuell,95,carisma,150000,5,benzin,mitsubishi,,2016-03-24 00:00:00,0,49696,2016-04-03 10:24:48
2016-03-22 14:55:22,Mercedes_Benz_230_E_/_Rostfrei_/_"Scheckheft"_/_Garagenwagen,privat,Angebot,3299,control,limousine,1989,automatik,132,e_klasse,150000,6,benzin,mercedes_benz,nein,2016-03-22 00:00:00,0,63801,2016-04-06 05:15:32
2016-03-16 17:47:01,BMW_318CI_E46_Coupe,privat,Angebot,4799,control,,2017,manuell,143,3er,150000,6,benzin,bmw,nein,2016-03-16 00:00:00,0,74632,2016-03-25 18:17:22
2016-03-07 21:57:39,TOP___BMW_E46_328i_Touring___160000___T�V_02/2017,privat,Angebot,3999,control,kombi,1999,automatik,193,3er,150000,12,benzin,bmw,nein,2016-03-07 00:00:00,0,48159,2016-04-06 19:46:34
2016-04-02 09:51:15,Ford_Escort_MK_1_Cosworth_H_Zulassung,privat,Angebot,34900,control,limousine,1968,manuell,220,escort,5000,11,benzin,ford,nein,2016-04-02 00:00:00,0,47445,2016-04-04 06:50:17
2016-03-15 17:55:11,Volkswagen_Golf_1.4,privat,Angebot,650,control,limousine,1997,manuell,60,golf,150000,9,benzin,volkswagen,nein,2016-03-15 00:00:00,0,56244,2016-03-16 19:35:25
2016-03-22 21:46:43,Zafira_Tourer_2.0_CDTI_Start_Stop_Navi_Kamera,privat,Angebot,8800,control,kombi,2011,manuell,165,zafira,30000,12,diesel,opel,nein,2016-03-22 00:00:00,0,10115,2016-03-22 21:46:43
2016-03-05 20:49:52,Mercedes_Benz__E280__Sehr_guter_Zustand_!!!_T�V,privat,Angebot,2000,control,limousine,1998,automatik,204,e_klasse,150000,2,benzin,mercedes_benz,nein,2016-03-05 00:00:00,0,51149,2016-03-09 09:16:33
2016-03-18 01:57:22,Audi_S4_Avant_2.7_quattro,privat,Angebot,12800,control,kombi,1999,manuell,265,andere,100000,3,benzin,audi,nein,2016-03-18 00:00:00,0,14979,2016-04-05 21:18:35
2016-03-09 20:38:22,Opel_Omega_2_0_116PS_T�V_04/2016_Neue_Bremsen__Wasserpumpe_usw,privat,Angebot,398,test,kombi,1996,manuell,116,omega,150000,6,benzin,opel,,2016-03-09 00:00:00,0,90513,2016-03-23 14:48:25
2016-03-05 20:36:24,BMW_320i,privat,Angebot,2700,control,limousine,2001,manuell,170,3er,150000,3,benzin,bmw,nein,2016-03-05 00:00:00,0,91522,2016-03-15 09:46:35
2016-03-23 19:00:20,Opel_Astra_2.0_16V_Turbo_Coupe,privat,Angebot,6999,test,coupe,2001,manuell,265,astra,150000,4,benzin,opel,nein,2016-03-23 00:00:00,0,29664,2016-04-05 23:45:59
2016-03-23 22:49:45,Mercedes_benz_s320_tip_top,privat,Angebot,4000,test,limousine,1999,automatik,0,s_klasse,150000,0,benzin,mercedes_benz,,2016-03-23 00:00:00,0,41236,2016-04-06 08:17:44
2016-03-09 10:54:10,Honda_Accord_2.0_i_Comfort,privat,Angebot,2190,control,limousine,2003,manuell,155,accord,150000,12,benzin,honda,ja,2016-03-09 00:00:00,0,87437,2016-03-11 16:45:58
2016-03-25 11:50:46,Audi_A4_Cabriolet_2.4,privat,Angebot,7450,test,cabrio,2003,automatik,170,a4,150000,3,benzin,audi,nein,2016-03-25 00:00:00,0,76756,2016-04-06 12:44:54
2016-03-19 10:51:07,diesel_sparbuechse_corsa_c,privat,Angebot,1850,test,kleinwagen,2002,manuell,75,corsa,100000,5,diesel,opel,nein,2016-03-19 00:00:00,0,12355,2016-03-26 20:47:17
2016-04-02 16:49:46,Audi_A4_1.8_T_AHK__Xenon__Navi__gepflegt!,privat,Angebot,9450,control,limousine,2005,manuell,163,a4,125000,3,benzin,audi,nein,2016-04-02 00:00:00,0,26676,2016-04-06 16:15:44
2016-03-17 14:38:54,Ford_Focus_Turnier_1.6_TDCi_bis_18.03_angemeldet,privat,Angebot,2999,control,kombi,2007,manuell,109,focus,150000,8,diesel,ford,nein,2016-03-17 00:00:00,0,66773,2016-03-17 14:38:54
2016-03-24 13:46:48,Opel_Corsa_D_1.0,privat,Angebot,3950,control,,2007,manuell,0,corsa,150000,11,,opel,nein,2016-03-24 00:00:00,0,52372,2016-04-07 05:15:54
2016-03-26 16:53:56,Polo_9n3_ah_exclusive,privat,Angebot,4800,control,kleinwagen,2007,manuell,80,polo,100000,6,benzin,volkswagen,nein,2016-03-26 00:00:00,0,04600,2016-03-26 16:53:56
2016-03-11 12:54:22,VW_GOLF_4_1.4_16V_T�V_NEU_KLIMA_4X_ELEKTRIK_FENSTER,privat,Angebot,1670,test,limousine,1999,manuell,75,golf,150000,8,benzin,volkswagen,nein,2016-03-11 00:00:00,0,52388,2016-03-23 03:19:38
2016-03-07 13:46:32,Toyota_Corolla_1.6_Combi_Sol,privat,Angebot,1800,control,kombi,2003,manuell,110,corolla,150000,6,benzin,toyota,ja,2016-03-07 00:00:00,0,53347,2016-03-10 10:46:17
2016-03-17 20:58:30,MINI_Mini_One,privat,Angebot,5299,control,kleinwagen,2005,manuell,90,one,150000,5,benzin,mini,nein,2016-03-17 00:00:00,0,53797,2016-04-07 10:15:30
2016-03-05 14:43:47,VERKAUF/TAUSCHE_Top_Golf_4!!,privat,Angebot,0,control,,2017,manuell,105,golf,150000,0,benzin,volkswagen,,2016-03-05 00:00:00,0,39218,2016-03-06 03:46:15
2016-03-15 16:37:39,Jaguar_XJ40__sehr_gepflegt,privat,Angebot,3750,control,limousine,1991,automatik,234,andere,150000,1,benzin,jaguar,nein,2016-03-15 00:00:00,0,83435,2016-03-29 23:15:33
2016-03-28 15:37:11,Ford_Focus_Kombi,privat,Angebot,750,control,kombi,2000,manuell,0,focus,150000,5,benzin,ford,,2016-03-28 00:00:00,0,28832,2016-04-06 20:15:35
2016-03-22 17:53:32,Mercedes_C200_Kompressor_mit_wenig_Kilometern,privat,Angebot,4200,control,limousine,2000,manuell,163,c_klasse,100000,6,benzin,mercedes_benz,nein,2016-03-22 00:00:00,0,35394,2016-04-07 07:46:43
2016-03-21 18:41:46,Golf_4_GTI_1.8_Turbo,privat,Angebot,2549,test,andere,1998,manuell,150,golf,150000,7,benzin,volkswagen,,2016-03-21 00:00:00,0,38112,2016-04-07 13:16:20
2016-03-14 12:48:40,Skoda_Octavia_Scout_2_0_FSI_Allrad,privat,Angebot,8380,test,kombi,2008,manuell,150,octavia,150000,7,benzin,skoda,nein,2016-03-14 00:00:00,0,94405,2016-04-05 12:47:36
2016-03-27 18:51:29,Suzuki_Grand_Vitara_1.9_DDiS,privat,Angebot,8000,control,suv,2007,manuell,129,grand,150000,3,diesel,suzuki,nein,2016-03-27 00:00:00,0,95509,2016-04-05 15:46:49
2016-03-19 12:55:55,Mercedes_Benz_E_240,privat,Angebot,2599,test,limousine,1998,manuell,170,e_klasse,150000,3,benzin,mercedes_benz,nein,2016-03-19 00:00:00,0,89616,2016-04-06 17:46:14
2016-03-06 16:48:16,Zuverlaessiges_Auto_sucht_neuen_Besitzer,privat,Angebot,600,test,,2000,manuell,86,lanos,125000,0,benzin,daewoo,nein,2016-03-06 00:00:00,0,18181,2016-03-25 17:17:54
2016-03-10 17:39:00,Skoda_Octavia_1.9_TDi_Combi_SLX,privat,Angebot,2650,control,kombi,2000,manuell,110,octavia,150000,1,diesel,skoda,nein,2016-03-10 00:00:00,0,27374,2016-03-12 07:46:00
2016-04-04 15:46:35,Volkswagen_Phaeton_3.0_V6_TDI_Automatik_Tuev_Leder_navi,privat,Angebot,6800,test,limousine,2006,automatik,224,phaeton,150000,10,diesel,volkswagen,nein,2016-04-04 00:00:00,0,26817,2016-04-06 17:17:09
2016-04-04 21:54:07,Ford_Fiesta_1.3,privat,Angebot,2410,test,kleinwagen,2004,manuell,69,fiesta,150000,3,benzin,ford,nein,2016-04-04 00:00:00,0,33442,2016-04-07 00:45:11
2016-04-03 21:57:25,Mercedes_Benz_C_220_T_CDI_AMG_Leder_AHK_Harman_Vollausstattung,privat,Angebot,14900,test,kombi,2009,automatik,170,c_klasse,150000,2,diesel,mercedes_benz,nein,2016-04-03 00:00:00,0,86641,2016-04-05 23:15:37
2016-03-07 09:39:18,Mercedes_Benz_Vito_112_CDI,privat,Angebot,2100,control,kombi,2002,manuell,122,vito,150000,4,diesel,mercedes_benz,nein,2016-03-07 00:00:00,0,94094,2016-03-07 16:17:30
2016-03-28 12:46:22,Nissan_Micra_in_blau,privat,Angebot,300,test,kleinwagen,1996,manuell,55,micra,150000,2,,nissan,,2016-03-28 00:00:00,0,49716,2016-04-06 15:44:59
2016-03-27 14:51:10,Peugeot_206_CC_110_Roland_Garros,privat,Angebot,3500,control,cabrio,2005,manuell,109,2_reihe,150000,5,benzin,peugeot,nein,2016-03-27 00:00:00,0,51105,2016-03-27 14:51:10
2016-03-14 13:25:27,Peugeot_406_Break_Sport,privat,Angebot,2250,test,kombi,2001,manuell,158,4_reihe,150000,1,benzin,peugeot,nein,2016-03-14 00:00:00,0,35781,2016-03-22 19:19:16
2016-03-30 17:38:36,Fiat_Cinquecento_0.9_i.e._S,privat,Angebot,500,control,kleinwagen,1998,manuell,39,andere,80000,3,benzin,fiat,nein,2016-03-30 00:00:00,0,92690,2016-04-07 08:16:35
2016-03-17 23:39:33,BMW_X3_2.0d,privat,Angebot,10200,control,limousine,2006,manuell,150,x_reihe,150000,4,diesel,bmw,nein,2016-03-17 00:00:00,0,94371,2016-03-26 06:45:34
2016-03-17 18:54:42,Opel_Corsa_1.2_Easytronic_m.Seitenschaden,privat,Angebot,2800,control,kleinwagen,2007,automatik,80,corsa,125000,7,benzin,opel,ja,2016-03-17 00:00:00,0,33739,2016-03-17 18:54:42
2016-03-19 13:43:42,Honda_Civic_1.4i_S_Cool,privat,Angebot,1500,test,limousine,2001,manuell,90,civic,150000,6,benzin,honda,nein,2016-03-19 00:00:00,0,79618,2016-03-27 01:45:14
2016-03-08 17:38:52,VW_Polo_6_N_fuer_Bastler,privat,Angebot,330,control,kleinwagen,1999,manuell,60,polo,125000,6,benzin,volkswagen,ja,2016-03-08 00:00:00,0,30851,2016-04-07 06:16:00
2016-03-16 08:53:55,Mercedes_C180_Limousine,privat,Angebot,550,test,limousine,1993,manuell,122,c_klasse,150000,10,benzin,mercedes_benz,,2016-03-16 00:00:00,0,44143,2016-03-19 06:16:25
2016-03-16 17:53:12,Ford_Focus_Turn._1.8_TDCi_Futura,privat,Angebot,1320,control,kombi,2002,manuell,116,focus,150000,4,diesel,ford,nein,2016-03-16 00:00:00,0,37081,2016-04-07 00:45:29
2016-03-12 15:49:29,BMW_118d_DPF_Aut.,privat,Angebot,7500,control,limousine,2008,automatik,143,1er,150000,10,diesel,bmw,nein,2016-03-12 00:00:00,0,12437,2016-04-05 01:18:30
2016-03-28 23:53:09,Golf_V__5__FSI_2.0_Sport_150PS_auch_Tausch,privat,Angebot,7000,test,limousine,2004,automatik,150,golf,100000,6,benzin,volkswagen,nein,2016-03-28 00:00:00,0,12051,2016-04-05 13:45:13
2016-03-21 16:47:45,Seat_Ibiza__Klima__1._Hd.__Blau_Met._60_PS_Euro4,privat,Angebot,899,control,limousine,2000,manuell,60,ibiza,150000,7,benzin,seat,nein,2016-03-21 00:00:00,0,37688,2016-03-31 21:16:19
2016-03-15 09:48:09,T4_Multivan_Benzin_2_5l_Automatik__Womo_,privat,Angebot,4800,control,,2017,automatik,110,transporter,150000,0,benzin,volkswagen,,2016-03-15 00:00:00,0,10315,2016-04-05 19:17:04
2016-03-09 16:46:23,Volkswagen_Caravelle_Lang_DSG_2X_Schiebetueren_Leder_180PS,privat,Angebot,16500,test,bus,2012,automatik,179,transporter,150000,5,diesel,volkswagen,nein,2016-03-09 00:00:00,0,26382,2016-04-03 04:19:25
2016-03-06 20:48:17,SKODA_Rapid_Spaceback_Ambition_1.2_TSI_mit_105PS__22000km,privat,Angebot,11200,control,kleinwagen,2014,manuell,105,andere,30000,0,benzin,skoda,nein,2016-03-01 00:00:00,0,41844,2016-04-07 02:45:38
2016-04-01 19:58:33,Porsche_Boxster_PDK,privat,Angebot,43900,control,cabrio,2014,automatik,265,boxster,10000,2,benzin,porsche,nein,2016-04-01 00:00:00,0,55128,2016-04-02 15:38:28
2016-03-31 13:46:24,BMW_E36_316i_compact_Vollausstat.+_komplet._M_Paket,privat,Angebot,1000,control,coupe,1998,manuell,102,3er,150000,0,benzin,bmw,,2016-03-31 00:00:00,0,34123,2016-04-04 05:46:00
2016-03-15 09:37:25,Audi_A5_3.0_TDI_Sportback_quattro_DPF_S_tronic,privat,Angebot,21500,control,coupe,2009,automatik,239,a5,150000,12,diesel,audi,nein,2016-03-15 00:00:00,0,47269,2016-04-05 19:17:05
2016-04-05 09:54:58,Seat_Cordoba,privat,Angebot,250,control,limousine,1995,manuell,75,cordoba,150000,8,benzin,seat,nein,2016-04-05 00:00:00,0,98593,2016-04-07 13:16:41
2016-03-09 08:53:31,Audi_a6_2.0_170_PS_2009_Unfall,privat,Angebot,0,test,kombi,2009,manuell,170,a6,150000,1,diesel,audi,ja,2016-03-09 00:00:00,0,79822,2016-03-09 10:40:29
2016-03-09 14:52:30,BMW_525,privat,Angebot,11500,test,limousine,2008,automatik,197,5er,150000,7,diesel,bmw,nein,2016-03-09 00:00:00,0,12103,2016-03-25 15:48:33
2016-03-19 08:37:01,Renault_clio_Automatik_Klima_Tuev_Neu,privat,Angebot,1499,test,kleinwagen,1999,automatik,90,clio,150000,6,benzin,renault,nein,2016-03-19 00:00:00,0,69181,2016-03-20 11:17:33
2016-04-02 13:50:51,top__Zustand__noch_tuev_und_wenige_Kilometer__guenstig_abzugeben,privat,Angebot,380,test,,2016,manuell,54,,100000,0,benzin,skoda,ja,2016-04-02 00:00:00,0,03046,2016-04-02 13:50:51
2016-03-16 19:45:37,Volkswagen_Passat_Variant_2.0_TDI_BlueMotion_Comfortline,privat,Angebot,14990,test,kombi,2013,manuell,140,passat,90000,10,diesel,volkswagen,nein,2016-03-16 00:00:00,0,73525,2016-03-30 14:17:15
2016-03-27 14:49:20,Renault_Megane_zu_verkaufen,privat,Angebot,500,control,kombi,1999,manuell,104,megane,150000,7,benzin,renault,nein,2016-03-27 00:00:00,0,31737,2016-04-01 14:45:24
2016-03-10 07:36:57,BMW_530d_Touring_als_Kombi_3_Liter_218_PS,privat,Angebot,5900,control,kombi,2004,automatik,218,5er,150000,10,diesel,bmw,nein,2016-03-10 00:00:00,0,15366,2016-03-20 09:47:10
2016-03-17 17:44:26,verkaufe_mein_geliebtes_e36_cabrio,privat,Angebot,5499,control,,2016,manuell,150,3er,125000,4,,bmw,nein,2016-03-17 00:00:00,0,97688,2016-03-17 17:44:26
2016-03-31 15:46:25,BMW_316i_Bastlerfahrzeug,privat,Angebot,200,control,limousine,1995,manuell,102,3er,150000,8,benzin,bmw,,2016-03-31 00:00:00,0,06667,2016-03-31 15:46:25
2016-03-06 12:51:24,Ford_Ford_Fiesta_1.4_TDCI._NEUER_T�V_!,privat,Angebot,2000,test,kleinwagen,2002,manuell,68,fiesta,150000,12,diesel,ford,nein,2016-03-06 00:00:00,0,85774,2016-03-06 12:51:24
2016-03-22 16:57:42,BMW_318ti_in_Weiss,privat,Angebot,300,test,,2016,manuell,140,,150000,0,benzin,bmw,,2016-03-22 00:00:00,0,57489,2016-03-26 18:18:21
2016-03-13 20:06:43,Volkswagen_touran_tdi_2004_vw_dsg_automatik,privat,Angebot,2999,test,,2017,automatik,0,,150000,2,diesel,volkswagen,ja,2016-03-13 00:00:00,0,35792,2016-03-13 20:06:43
2016-03-12 00:56:17,Mercedes_Benz_S_350_S_63_Facelift_AMG,privat,Angebot,20500,test,limousine,2006,automatik,272,s_klasse,150000,1,benzin,mercedes_benz,nein,2016-03-12 00:00:00,0,68167,2016-03-17 04:17:42
2016-03-31 21:58:03,Volkswagen_Golf_Plus_1.6_TDI_DPF_Style,privat,Angebot,12999,test,bus,2011,manuell,105,golf,70000,10,diesel,volkswagen,nein,2016-03-31 00:00:00,0,86529,2016-04-06 18:44:58
2016-03-08 16:38:03,Skoda_Octavia_Combi_2.0_TDI_Elegance,privat,Angebot,7000,test,kombi,2007,manuell,140,octavia,150000,9,diesel,skoda,nein,2016-03-08 00:00:00,0,57334,2016-03-08 16:38:03
2016-03-27 23:53:18,Toyota_Corolla_Verso_2.2_D_CAT_DPF_Executive,privat,Angebot,5300,test,bus,2008,manuell,177,verso,150000,1,diesel,toyota,nein,2016-03-27 00:00:00,0,63128,2016-04-06 09:15:32
2016-03-28 19:52:56,Verkaufe_SUZUKI___CABRIO,privat,Angebot,1250,control,cabrio,1995,manuell,50,swift,50000,6,benzin,suzuki,nein,2016-03-28 00:00:00,0,03130,2016-04-07 02:17:46
2016-03-17 16:38:51,Super_fiat_punto_neu_model_Klima_sevo_5_turen_tuev,privat,Angebot,1800,test,,2017,manuell,60,punto,125000,12,benzin,fiat,,2016-03-17 00:00:00,0,59425,2016-03-17 16:38:51
2016-03-07 14:45:31,Toyota_RAV_4_4x4,privat,Angebot,7900,control,suv,2005,manuell,150,rav,80000,3,benzin,toyota,nein,2016-03-07 00:00:00,0,32694,2016-04-07 03:45:59
2016-04-03 13:56:51,Ford_Cougar_2.5v6_24v_tausch,privat,Angebot,2998,control,coupe,2000,manuell,170,andere,150000,12,benzin,ford,nein,2016-04-03 00:00:00,0,99974,2016-04-05 12:46:54
2016-03-07 11:06:23,Mercedes_Benz_C_230,privat,Angebot,800,control,limousine,1996,,150,c_klasse,150000,8,benzin,mercedes_benz,nein,2016-03-07 00:00:00,0,64546,2016-04-06 08:15:42
2016-03-19 18:39:31,Peugeot_306_mit_Gasanlage_und_T�V_bis_12/2016.,privat,Angebot,350,test,kleinwagen,1997,manuell,81,3_reihe,150000,8,benzin,peugeot,ja,2016-03-19 00:00:00,0,78713,2016-03-20 20:46:42
2016-03-10 22:53:24,Seat_Ibiza_1_2_TDI__Reference__5_tuerig__Klima__Top_Zustand,privat,Angebot,8790,control,,2018,manuell,0,ibiza,40000,1,diesel,seat,nein,2016-03-10 00:00:00,0,44329,2016-04-05 21:16:21
2016-04-01 17:47:32,Mercedes_Benz_E_200_CDI_Automatik_Classic_DPF,privat,Angebot,4499,test,limousine,2004,automatik,122,e_klasse,150000,12,diesel,mercedes_benz,nein,2016-04-01 00:00:00,0,48147,2016-04-03 14:18:42
2016-03-18 23:47:11,BMW_320i_cabrio_M_Paket,privat,Angebot,3900,test,cabrio,1998,manuell,150,3er,150000,3,benzin,bmw,,2016-03-18 00:00:00,0,35108,2016-04-06 03:45:09
2016-03-22 10:25:18,Ford_Kuga_2.0_TDCi_4x4_Individual__Navi__Xenon__AHK,privat,Angebot,25950,test,suv,2014,manuell,163,kuga,30000,7,diesel,ford,nein,2016-03-22 00:00:00,0,57080,2016-04-06 07:44:24
2016-03-19 08:36:43,Volkswagen_Multivan_T4_TDI_7DC_UY2,privat,Angebot,5900,test,bus,1997,manuell,102,transporter,150000,6,diesel,volkswagen,ja,2016-03-19 00:00:00,0,41199,2016-03-29 19:18:15
2016-03-15 17:49:35,Volkswagen_Caddy_1.6TDI_DPF_BMT_AHK_Life_Team__7_Si._,privat,Angebot,12900,control,kombi,2010,manuell,102,caddy,70000,12,diesel,volkswagen,nein,2016-03-15 00:00:00,0,68623,2016-03-15 17:49:35
2016-03-15 22:49:38,Ford_Fiesta__top_fuer_Anfaenger_oder_Familie_,privat,Angebot,1199,control,kleinwagen,2000,manuell,60,fiesta,125000,0,benzin,ford,nein,2016-03-15 00:00:00,0,28199,2016-03-20 23:44:46
2016-03-28 11:50:16,Nissan_Qashqai+2_1.6_acenta,privat,Angebot,14800,control,limousine,2012,manuell,117,qashqai,70000,8,benzin,nissan,nein,2016-03-28 00:00:00,0,83052,2016-04-06 14:17:22
2016-03-24 08:51:43,Golf_3_GL_mit_AHK,privat,Angebot,250,control,kleinwagen,1993,manuell,0,,150000,1,benzin,volkswagen,ja,2016-03-24 00:00:00,0,29331,2016-03-30 08:18:28
2016-03-17 19:43:13,Mitsubishi_Colt_CZ3_1.5_DI_D,privat,Angebot,2499,control,kleinwagen,2006,manuell,95,colt,150000,1,diesel,mitsubishi,nein,2016-03-17 00:00:00,0,33102,2016-04-07 07:17:02
2016-03-15 12:50:56,Opel_Astra_1.8_16V_Coupe,privat,Angebot,1800,test,coupe,2001,manuell,116,astra,125000,3,benzin,opel,nein,2016-03-15 00:00:00,0,60433,2016-03-23 12:47:26
2016-03-21 19:48:25,Citroen_saxo_1.5_D_an_Bastler,privat,Angebot,0,test,,2016,,0,andere,150000,10,diesel,citroen,,2016-03-21 00:00:00,0,28832,2016-03-30 08:17:36
2016-03-17 11:54:39,Ford_Fiesta_1.3_Viva,privat,Angebot,2800,control,kleinwagen,2004,manuell,69,fiesta,100000,5,benzin,ford,nein,2016-03-17 00:00:00,0,67551,2016-03-20 13:19:12
2016-03-12 16:53:39,Volkswagen_Golf_Variant_1.9_TDI_DPF,privat,Angebot,4200,control,kombi,2007,manuell,105,golf,150000,11,diesel,volkswagen,nein,2016-03-12 00:00:00,0,50374,2016-03-12 16:53:39
2016-04-02 04:36:18,Alfa_Romeo_159_1.9_jtdm_150ps_Mit_Tuev_|_behandelbar_|_Whatsapp_!!,privat,Angebot,5500,control,limousine,2006,manuell,150,159,150000,11,diesel,alfa_romeo,nein,2016-04-02 00:00:00,0,71254,2016-04-06 06:44:38
2016-03-31 12:54:10,Ford_Mondeo_Kombi,privat,Angebot,850,test,kombi,2004,manuell,130,mondeo,150000,12,diesel,ford,nein,2016-03-31 00:00:00,0,64347,2016-03-31 13:42:10
2016-03-20 18:58:17,VW_Passat_1_9_Tdi,privat,Angebot,4100,test,kombi,2004,automatik,131,passat,150000,3,diesel,volkswagen,,2016-03-20 00:00:00,0,87766,2016-04-07 03:44:21
2016-03-26 14:52:36,Suzuki_Swift_1.3_Comfort,privat,Angebot,5900,control,kleinwagen,2009,manuell,92,swift,90000,6,benzin,suzuki,nein,2016-03-26 00:00:00,0,79843,2016-04-06 02:46:27
2016-03-15 15:58:30,Peugeot_206______1_9_Diesel,privat,Angebot,1600,control,kleinwagen,2001,manuell,51,2_reihe,150000,0,diesel,peugeot,,2016-03-15 00:00:00,0,24837,2016-03-16 13:45:41
2016-03-25 12:51:39,Peugeot_Expert_baugleich_Citroen_Jumpy_HDI_L2H1,privat,Angebot,9600,test,andere,2013,manuell,122,andere,125000,1,diesel,peugeot,nein,2016-03-25 00:00:00,0,52066,2016-03-31 20:15:52
2016-03-20 00:38:01,Gut_gepflegt,privat,Angebot,2799,control,limousine,2003,manuell,135,scenic,5000,12,benzin,renault,nein,2016-03-19 00:00:00,0,82515,2016-03-26 13:46:29
2016-03-05 18:58:07,BMW_120d_Facelift_M_Sportpaket,privat,Angebot,7100,test,coupe,2008,manuell,177,1er,150000,5,diesel,bmw,nein,2016-03-05 00:00:00,0,56070,2016-03-17 16:18:18
2016-03-06 00:25:25,SUCHE_Porsche_944_II_/_S_Modell_ab_Bj._87_oder_...,privat,Angebot,1,control,,1990,manuell,0,andere,150000,0,,porsche,,2016-03-05 00:00:00,0,65843,2016-04-06 20:19:08
2016-03-12 15:37:22,320_d__LEDER_NAVI_Bluethoot2,privat,Angebot,4500,control,limousine,2007,manuell,163,3er,150000,7,diesel,bmw,,2016-03-12 00:00:00,0,26135,2016-03-12 15:37:22
2016-03-21 19:53:48,Honda_civic_1.4_90_PS_mit_TUV,privat,Angebot,650,test,limousine,1997,manuell,0,civic,150000,4,benzin,honda,nein,2016-03-21 00:00:00,0,94439,2016-03-21 19:53:48
2016-03-27 13:55:27,Citro�n_Jumper_35_L3H2_Heavy,privat,Angebot,6800,test,bus,2011,manuell,120,andere,150000,1,diesel,citroen,nein,2016-03-27 00:00:00,0,67071,2016-04-07 09:46:23
2016-03-31 16:36:22,Golf_3_1.6_75PS__BBS__Gewinde_,privat,Angebot,1450,control,,2016,manuell,75,,150000,10,benzin,volkswagen,nein,2016-03-31 00:00:00,0,24109,2016-04-06 10:46:15
2016-03-15 17:48:56,Kia_Picanto_1.1_LX,privat,Angebot,2300,control,kleinwagen,2006,manuell,65,picanto,50000,12,benzin,kia,nein,2016-03-15 00:00:00,0,10997,2016-03-16 15:18:40
2016-03-30 21:50:24,Ford_Fiesta_Mk4,privat,Angebot,250,test,kleinwagen,1998,manuell,60,,100000,0,,ford,,2016-03-30 00:00:00,0,21354,2016-03-30 21:50:24
2016-04-06 18:06:35,Rover_75_Tourer_2.0_V6,privat,Angebot,2500,control,kombi,2001,automatik,150,andere,150000,11,benzin,rover,ja,2016-04-06 00:00:00,0,56170,2016-04-06 18:25:20
2016-03-28 14:43:23,Fiat_Punto___Diesel___Silber___1.9_JTD___80_PS___Gebraucht,privat,Angebot,1099,test,kleinwagen,2001,manuell,80,punto,150000,4,diesel,fiat,,2016-03-28 00:00:00,0,22117,2016-03-31 22:45:41
2016-03-08 14:53:30,Nissan_Micra_1.2,privat,Angebot,3999,test,kleinwagen,2009,manuell,65,micra,40000,7,benzin,nissan,nein,2016-03-08 00:00:00,0,04639,2016-04-06 03:17:10
2016-03-10 14:56:56,Mercedes_Benz_Mercedes_Benz_E_280_W210_4_Matic_Servis_Schekhef,privat,Angebot,3500,test,limousine,1997,automatik,204,e_klasse,150000,10,benzin,mercedes_benz,nein,2016-03-10 00:00:00,0,63452,2016-04-05 11:49:13
2016-03-17 18:56:07,Volkswagen_T5_California,privat,Angebot,44900,control,bus,2015,manuell,140,transporter,10000,5,diesel,volkswagen,nein,2016-03-17 00:00:00,0,78166,2016-04-07 06:16:53
2016-03-29 15:51:51,Opel_Corsa_1.3_Cdti_ERSTE_HAND_gruene_Plakette_Guter_Zustand,privat,Angebot,2399,control,kleinwagen,2004,manuell,0,corsa,150000,11,diesel,opel,nein,2016-03-29 00:00:00,0,41569,2016-04-04 00:18:11
2016-03-22 18:56:48,Opel_Zafira_1.8_Njoy_mit_Style_Paket,privat,Angebot,2600,control,bus,2005,manuell,125,zafira,150000,5,benzin,opel,nein,2016-03-22 00:00:00,0,37539,2016-03-25 11:47:17
2016-03-27 21:54:42,Volkswagen_Sharan_1.9_TDI_Family,privat,Angebot,1950,test,bus,2002,manuell,116,sharan,150000,10,diesel,volkswagen,nein,2016-03-27 00:00:00,0,41462,2016-03-27 21:54:42
2016-03-07 13:53:53,Porsche_Boxster_Top_Gepflegt_Navi__Xenon__Hardtop,privat,Angebot,10450,control,cabrio,2001,manuell,220,boxster,150000,3,benzin,porsche,nein,2016-03-07 00:00:00,0,06844,2016-04-06 12:44:22
2016-03-26 18:44:52,Top_transporter_mit_wenig_km,privat,Angebot,3100,test,andere,2001,manuell,90,,70000,7,diesel,kia,nein,2016-03-26 00:00:00,0,39218,2016-04-06 07:45:41
